,EVENT_ID,STATE
9580,678652,HAWAII
9581,678656,HAWAII
9582,678724,HAWAII
9583,678818,KENTUCKY
9584,676349,KENTUCKY
9591,678869,NORTH CAROLINA
9592,710614,MISSOURI
9593,710617,MISSOURI
9594,710615,MISSOURI
9607,675234,TEXAS
9611,694786,OKLAHOMA
9621,694727,OKLAHOMA
9622,694743,OKLAHOMA
9623,694744,OKLAHOMA
9624,694746,OKLAHOMA
9627,690614,FLORIDA
9628,690615,FLORIDA
9629,690616,FLORIDA
9630,677756,CALIFORNIA
9631,677758,CALIFORNIA
9632,676310,NEW MEXICO
9633,676312,NEW MEXICO
9634,676311,NEW MEXICO
9637,675779,CALIFORNIA
9638,675780,CALIFORNIA
9639,675782,CALIFORNIA
9640,675783,CALIFORNIA
9643,710642,MISSOURI
9644,710643,MISSOURI
9645,676150,ALABAMA
9646,676156,ALABAMA
9676,675880,KENTUCKY
9677,675882,KENTUCKY
9688,679036,MISSOURI
9689,679037,MISSOURI
9690,679038,MISSOURI
9691,679039,MISSOURI
9692,679040,MISSOURI
9693,679041,MISSOURI
9694,679042,MISSOURI
9695,679043,MISSOURI
9696,679044,MISSOURI
9697,680159,LOUISIANA
9698,680160,LOUISIANA
9713,695581,ILLINOIS
9714,695583,ILLINOIS
9715,695584,ILLINOIS
9729,685738,TEXAS
9730,685739,TEXAS
9731,685744,TEXAS
9732,685745,TEXAS
9733,685749,TEXAS
9734,685751,TEXAS
9735,685754,TEXAS
9736,679707,VIRGINIA
9737,679758,VIRGINIA
9738,679705,VIRGINIA
9739,679723,VIRGINIA
9742,679747,VIRGINIA
9743,679744,VIRGINIA
9744,679791,VIRGINIA
9752,690547,GEORGIA
9754,690555,INDIANA
9755,690556,INDIANA
9756,690558,INDIANA
9757,690559,INDIANA
9758,690561,INDIANA
9759,690562,INDIANA
9760,690563,INDIANA
9767,681798,MISSOURI
9768,681801,MISSOURI
9771,687907,MINNESOTA
9772,689417,KENTUCKY
9773,689418,OHIO
9774,681803,MISSOURI
9775,681804,MISSOURI
9776,689419,WEST VIRGINIA
9777,689420,WEST VIRGINIA
9778,689421,KENTUCKY
9789,695074,PENNSYLVANIA
9791,687388,ARIZONA
9792,687389,ARIZONA
9795,687645,ARIZONA
9813,694630,MISSOURI
9814,694631,MISSOURI
9815,694632,MISSOURI
9816,693806,ATLANTIC SOUTH
9822,693807,ATLANTIC SOUTH
9824,682513,WASHINGTON
9825,678123,ILLINOIS
9826,687118,TEXAS
9827,687990,TEXAS
9828,687991,TEXAS
9834,675951,MISSOURI
9835,675952,MISSOURI
9836,675953,MISSOURI
9837,675954,MISSOURI
9838,675956,MISSOURI
9839,675957,MISSOURI
9840,675062,IOWA
9841,675063,IOWA
9842,675065,IOWA
9843,675058,IOWA
9844,676730,IOWA
9848,695289,IOWA
9849,695291,IOWA
9850,695296,IOWA
9851,680500,MISSOURI
9852,680484,MISSOURI
9853,680504,MISSOURI
9854,698224,IOWA
9855,698227,IOWA
9856,698228,IOWA
9857,698233,IOWA
9861,696240,NORTH CAROLINA
9862,696525,NORTH CAROLINA
9863,696536,SOUTH CAROLINA
9864,696551,SOUTH CAROLINA
9865,696566,NORTH CAROLINA
9866,697135,NORTH CAROLINA
9874,675205,MISSOURI
9875,675206,MISSOURI
9876,675207,MISSOURI
9877,675208,MISSOURI
9878,693259,SOUTH CAROLINA
9879,675209,MISSOURI
9880,675210,MISSOURI
9881,675211,MISSOURI
9882,685439,TEXAS
9883,685441,TEXAS
9884,685440,TEXAS
9885,685442,TEXAS
9886,685443,TEXAS
9887,684813,SOUTH CAROLINA
9892,715007,MISSOURI
9893,715008,MISSOURI
9894,715009,MISSOURI
9897,698150,MISSISSIPPI
9898,712060,MICHIGAN
9899,712062,MICHIGAN
9900,712064,MICHIGAN
9903,707300,OHIO
9904,707402,OHIO
9905,707406,OHIO
9906,707407,OHIO
9907,707408,OHIO
9908,707410,OHIO
9909,707411,OHIO
9910,708187,OHIO
9911,708188,OHIO
9912,715803,ILLINOIS
9913,715804,ILLINOIS
9914,715820,MISSOURI
9915,715821,MISSOURI
9916,715822,MISSOURI
9920,715824,MISSOURI
9921,716261,ILLINOIS
9922,716591,ILLINOIS
9929,696768,NORTH CAROLINA
9930,710685,MISSOURI
9931,710686,MISSOURI
9932,710688,MISSOURI
9933,710690,MISSOURI
9934,710691,MISSOURI
9935,710692,MISSOURI
9936,681016,ARKANSAS
9937,681017,ARKANSAS
9938,681018,ARKANSAS
9939,710654,MISSOURI
9940,681019,ARKANSAS
9941,681020,ARKANSAS
9952,710670,MISSOURI
9997,698091,NEBRASKA
9998,679748,GEORGIA
9999,696388,OKLAHOMA
10000,679749,GEORGIA
10001,696384,OKLAHOMA
10002,698096,ARKANSAS
10003,698097,ARKANSAS
10004,704591,MISSOURI
10007,704588,MISSOURI
10008,704589,MISSOURI
10009,704593,MISSOURI
10012,689389,KANSAS
10022,686899,ALABAMA
10026,703319,ILLINOIS
10027,703323,ILLINOIS
10040,685762,TEXAS
10041,685764,TEXAS
10042,685765,TEXAS
10043,685767,TEXAS
10044,685770,TEXAS
10045,685771,TEXAS
10046,685783,TEXAS
10047,679757,VIRGINIA
10053,682986,VIRGINIA
10054,682987,VIRGINIA
10055,682988,VIRGINIA
10056,682970,NORTH CAROLINA
10057,682972,NORTH CAROLINA
10058,682973,NORTH CAROLINA
10059,682976,NORTH CAROLINA
10062,675578,TEXAS
10063,703724,GULF OF MEXICO
10064,676045,TEXAS
10065,676046,TEXAS
10066,703725,GULF OF MEXICO
10067,703730,GULF OF MEXICO
10072,690590,INDIANA
10074,690592,INDIANA
10075,690594,INDIANA
10076,690596,INDIANA
10077,690606,INDIANA
10082,688398,PENNSYLVANIA
10083,683152,OHIO
10084,692867,GEORGIA
10085,692868,GEORGIA
10086,692869,GEORGIA
10087,692865,GEORGIA
10088,692866,GEORGIA
10095,687387,ARIZONA
10097,692908,FLORIDA
10098,692909,FLORIDA
10099,692910,FLORIDA
10100,692911,FLORIDA
10101,693669,FLORIDA
10102,693670,FLORIDA
10103,692907,FLORIDA
10127,682197,IDAHO
10128,682309,CALIFORNIA
10129,682310,CALIFORNIA
10148,693800,NEW MEXICO
10150,691487,LOUISIANA
10152,697147,IOWA
10153,697152,IOWA
10154,697156,IOWA
10155,697162,IOWA
10156,697199,IOWA
10157,687844,IOWA
10158,687846,IOWA
10159,687849,IOWA
10160,675959,MISSOURI
10161,675960,MISSOURI
10162,675961,MISSOURI
10163,675962,MISSOURI
10164,675964,MISSOURI
10165,675965,MISSOURI
10166,675966,MISSOURI
10167,675069,IOWA
10168,675073,IOWA
10169,675072,IOWA
10171,684358,ILLINOIS
10172,684359,ILLINOIS
10173,684360,ILLINOIS
10174,684365,INDIANA
10175,695295,IOWA
10176,695299,IOWA
10177,695300,IOWA
10178,681053,MISSOURI
10179,684714,MISSOURI
10181,683952,MISSOURI
10182,698235,IOWA
10183,698237,IOWA
10184,698238,IOWA
10185,698240,IOWA
10189,693267,SOUTH CAROLINA
10190,693263,SOUTH CAROLINA
10191,693269,SOUTH CAROLINA
10193,717686,ILLINOIS
10194,717687,MISSOURI
10195,717688,ILLINOIS
10196,717689,ILLINOIS
10197,717690,ILLINOIS
10198,717691,ILLINOIS
10199,675212,MISSOURI
10200,717692,MISSOURI
10201,717693,MISSOURI
10202,717694,MISSOURI
10203,717697,ILLINOIS
10204,717698,ILLINOIS
10205,717699,MISSOURI
10206,717700,ILLINOIS
10207,675213,MISSOURI
10208,675214,MISSOURI
10209,675215,MISSOURI
10210,675216,MISSOURI
10211,675217,MISSOURI
10212,675218,MISSOURI
10213,685446,TEXAS
10214,685447,TEXAS
10215,685452,TEXAS
10216,685444,TEXAS
10219,710675,MISSOURI
10221,710680,KANSAS
10222,686318,VIRGINIA
10223,686320,VIRGINIA
10224,686321,VIRGINIA
10227,710684,MISSOURI
10228,686322,VIRGINIA
10229,696769,NORTH CAROLINA
10230,696770,NORTH CAROLINA
10231,696771,NORTH CAROLINA
10232,696772,NORTH CAROLINA
10233,696774,NORTH CAROLINA
10234,721559,NEBRASKA
10236,696777,NORTH CAROLINA
10237,696779,NORTH CAROLINA
10238,696782,NORTH CAROLINA
10239,696783,NORTH CAROLINA
10242,680899,OKLAHOMA
10244,691215,MARYLAND
10247,680901,OKLAHOMA
10248,680903,OKLAHOMA
10249,680905,OKLAHOMA
10250,680933,OKLAHOMA
10260,688042,TEXAS
10261,688043,TEXAS
10262,688044,TEXAS
10263,688046,TEXAS
10267,688047,TEXAS
10268,688048,TEXAS
10270,681806,MISSOURI
10273,706512,NEW MEXICO
10282,686760,ILLINOIS
10283,686761,ILLINOIS
10287,686469,WASHINGTON
10288,681805,MISSOURI
10289,701505,OKLAHOMA
10290,681807,MISSOURI
10292,681809,MISSOURI
10293,698098,ARKANSAS
10294,701501,OKLAHOMA
10295,701503,OKLAHOMA
10296,701504,OKLAHOMA
10297,701506,OKLAHOMA
10298,701507,OKLAHOMA
10300,704596,MISSOURI
10301,704597,MISSOURI
10302,704598,MISSOURI
10303,704602,KANSAS
10304,704604,KANSAS
10305,704605,KANSAS
10306,704606,KANSAS
10307,704607,KANSAS
10308,704608,KANSAS
10309,693252,SOUTH CAROLINA
10310,693253,SOUTH CAROLINA
10311,693254,SOUTH CAROLINA
10319,703324,ILLINOIS
10320,703326,ILLINOIS
10321,703718,GULF OF MEXICO
10334,685784,TEXAS
10335,685785,TEXAS
10336,685786,TEXAS
10337,685787,TEXAS
10338,685789,TEXAS
10339,685790,TEXAS
10340,685792,TEXAS
10345,682977,NORTH CAROLINA
10346,682978,NORTH CAROLINA
10347,682981,NORTH CAROLINA
10348,689004,NORTH CAROLINA
10349,689005,NORTH CAROLINA
10352,678311,TEXAS
10354,678314,TEXAS
10355,690613,INDIANA
10356,703733,GULF OF MEXICO
10357,703734,GULF OF MEXICO
10358,703736,GULF OF MEXICO
10359,703737,GULF OF MEXICO
10360,703739,GULF OF MEXICO
10361,703981,TEXAS
10367,692870,GEORGIA
10371,692871,GEORGIA
10376,692872,GEORGIA
10377,692874,GEORGIA
10378,692873,GEORGIA
10379,692875,FLORIDA
10381,693671,FLORIDA
10382,693672,FLORIDA
10383,693683,FLORIDA
10384,693689,FLORIDA
10385,693692,FLORIDA
10386,693693,ATLANTIC SOUTH
10406,682311,CALIFORNIA
10407,682316,CALIFORNIA
10418,689073,SOUTH DAKOTA
10421,681643,UTAH
10422,678119,ILLINOIS
10423,678121,ILLINOIS
10431,689058,SOUTH DAKOTA
10432,691700,LOUISIANA
10433,697164,IOWA
10434,697200,IOWA
10435,697201,IOWA
10436,697205,IOWA
10437,687850,IOWA
10438,687870,IOWA
10439,687871,IOWA
10440,687872,IOWA
10441,675967,MISSOURI
10442,675968,MISSOURI
10443,675969,MISSOURI
10444,675970,MISSOURI
10445,675971,MISSOURI
10446,675972,MISSOURI
10447,675973,MISSOURI
10448,675084,IOWA
10449,675079,IOWA
10450,675085,IOWA
10451,684367,INDIANA
10452,684371,INDIANA
10453,684370,INDIANA
10457,695301,IOWA
10458,695303,IOWA
10459,684713,ILLINOIS
10460,683925,MISSOURI
10461,683928,MISSOURI
10462,683953,MISSOURI
10463,698244,IOWA
10464,698247,IOWA
10465,698266,IOWA
10466,698267,IOWA
10470,713673,NEBRASKA
10471,713674,NEBRASKA
10472,713689,NEBRASKA
10473,713691,NEBRASKA
10474,713697,WYOMING
10475,713716,WYOMING
10478,721558,NEBRASKA
10488,675219,MISSOURI
10489,675220,MISSOURI
10490,675221,MISSOURI
10495,675222,MISSOURI
10496,675223,MISSOURI
10497,675224,MISSOURI
10498,675225,MISSOURI
10504,717553,MISSOURI
10505,686323,VIRGINIA
10506,686324,VIRGINIA
10507,724674,ILLINOIS
10508,724676,MISSOURI
10509,686325,VIRGINIA
10510,686326,VIRGINIA
10511,686327,VIRGINIA
10512,686328,VIRGINIA
10513,686330,VIRGINIA
10514,686475,VIRGINIA
10516,699899,IOWA
10517,699900,IOWA
10518,696786,NORTH CAROLINA
10519,696788,NORTH CAROLINA
10520,696789,NORTH CAROLINA
10521,696791,NORTH CAROLINA
10522,696793,NORTH CAROLINA
10523,697131,NORTH CAROLINA
10524,697132,NORTH CAROLINA
10525,701165,NORTH CAROLINA
10526,701168,NORTH CAROLINA
10531,680938,OKLAHOMA
10532,680939,OKLAHOMA
10535,680940,OKLAHOMA
10543,688049,TEXAS
10544,688050,TEXAS
10545,688067,TEXAS
10546,687596,OKLAHOMA
10547,687597,OKLAHOMA
10563,687052,ILLINOIS
10564,687051,ILLINOIS
10565,687050,ILLINOIS
10566,687049,ILLINOIS
10567,687047,ILLINOIS
10568,687048,ILLINOIS
10569,683455,WASHINGTON
10573,702005,OKLAHOMA
10574,701510,ARKANSAS
10579,701990,OKLAHOMA
10580,701996,OKLAHOMA
10581,701999,OKLAHOMA
10582,702010,OKLAHOMA
10583,702011,OKLAHOMA
10584,704620,KANSAS
10585,704610,KANSAS
10587,704614,MISSOURI
10588,704615,MISSOURI
10589,704616,KANSAS
10591,704623,KANSAS
10592,704626,KANSAS
10593,717229,ILLINOIS
10594,717258,ILLINOIS
10595,717259,ILLINOIS
10596,717260,ILLINOIS
10597,717261,ILLINOIS
10598,717267,INDIANA
10599,717268,INDIANA
10600,717269,INDIANA
10601,717270,INDIANA
10602,717271,INDIANA
10603,717272,INDIANA
10604,717273,INDIANA
10605,717274,ILLINOIS
10607,703327,ILLINOIS
10608,703328,ILLINOIS
10609,703723,GULF OF MEXICO
10621,685932,TEXAS
10622,685934,TEXAS
10623,685935,TEXAS
10624,685936,TEXAS
10625,685942,TEXAS
10626,685946,TEXAS
10637,678320,TEXAS
10638,678322,TEXAS
10640,703983,TEXAS
10641,703985,TEXAS
10642,703997,TEXAS
10643,703998,TEXAS
10644,704000,TEXAS
10645,704002,TEXAS
10651,675202,MISSOURI
10653,675944,MISSOURI
10655,675950,MISSOURI
10687,688608,KENTUCKY
10688,688609,KENTUCKY
10691,698110,TEXAS
10692,698111,TEXAS
10693,700303,ARKANSAS
10694,700304,ARKANSAS
10695,700312,ARKANSAS
10696,697531,MISSISSIPPI
10697,682308,CALIFORNIA
10698,682313,CALIFORNIA
10699,682314,CALIFORNIA
10700,682315,CALIFORNIA
10701,682319,CALIFORNIA
10714,691488,LOUISIANA
10715,691701,LOUISIANA
10716,697244,IOWA
10717,697246,IOWA
10718,697254,IOWA
10719,697409,IOWA
10720,697538,MINNESOTA
10721,687873,IOWA
10722,687874,IOWA
10723,687875,IOWA
10724,687876,IOWA
10725,687877,IOWA
10726,675974,MISSOURI
10727,675975,MISSOURI
10728,675976,MISSOURI
10729,675977,MISSOURI
10730,675978,MISSOURI
10731,675979,MISSOURI
10732,675980,MISSOURI
10733,675087,IOWA
10734,675088,IOWA
10735,675090,IOWA
10745,680530,ILLINOIS
10746,681055,ILLINOIS
10747,681047,ILLINOIS
10748,683958,MISSOURI
10749,683959,MISSOURI
10750,683974,MISSOURI
10757,718089,TENNESSEE
10770,675226,MISSOURI
10775,675227,MISSOURI
10776,675228,MISSOURI
10777,675229,MISSOURI
10778,681285,MISSOURI
10779,685546,MISSOURI
10785,686265,GEORGIA
10786,695779,ARKANSAS
10787,686220,GEORGIA
10788,714900,MISSOURI
10789,714983,MISSOURI
10790,686472,VIRGINIA
10791,686545,GULF OF MEXICO
10792,686569,MISSISSIPPI
10793,698290,IOWA
10794,698294,IOWA
10795,699903,IOWA
10796,696561,MISSOURI
10797,699907,IOWA
10798,699908,IOWA
10799,701177,NORTH CAROLINA
10800,701401,NORTH CAROLINA
10801,701402,NORTH CAROLINA
10802,701406,NORTH CAROLINA
10803,701407,NORTH CAROLINA
10804,701408,NORTH CAROLINA
10805,701409,NORTH CAROLINA
10811,691210,MARYLAND
10812,680943,OKLAHOMA
10813,680944,OKLAHOMA
10814,680949,OKLAHOMA
10817,679721,WISCONSIN
10818,682449,WISCONSIN
10819,674873,IOWA
10820,674874,IOWA
10821,674881,ILLINOIS
10827,688176,ILLINOIS
10828,688177,ILLINOIS
10829,688178,ILLINOIS
10841,686779,ILLINOIS
10842,686780,ILLINOIS
10843,686781,ILLINOIS
10844,686810,ILLINOIS
10845,683461,WASHINGTON
10846,697875,PENNSYLVANIA
10847,703330,SOUTH DAKOTA
10848,703331,SOUTH DAKOTA
10849,690891,OHIO
10850,697890,PENNSYLVANIA
10851,702024,OKLAHOMA
10852,702012,OKLAHOMA
10853,702013,OKLAHOMA
10854,702016,OKLAHOMA
10855,702023,OKLAHOMA
10856,702026,OKLAHOMA
10857,702027,OKLAHOMA
10867,689083,IDAHO
10868,689089,IDAHO
10869,686102,ALABAMA
10870,686603,GULF OF MEXICO
10871,689559,IDAHO
10873,703329,ILLINOIS
10876,698054,PUERTO RICO
10877,698055,PUERTO RICO
10892,685953,TEXAS
10893,685957,TEXAS
10894,685959,TEXAS
10895,685961,TEXAS
10896,685976,TEXAS
10897,690158,TEXAS
10904,699780,PUERTO RICO
10905,703975,PUERTO RICO
10908,678323,TEXAS
10909,678327,TEXAS
10911,687537,VERMONT
10912,687571,VERMONT
10913,687574,VERMONT
10914,687576,NEW YORK
10920,676738,IOWA
10921,677751,CALIFORNIA
10922,680326,TEXAS
10945,694255,FLORIDA
10946,694256,FLORIDA
10947,694257,FLORIDA
10948,694259,FLORIDA
10949,694260,FLORIDA
10950,694262,FLORIDA
10960,697850,SOUTH CAROLINA
10969,699284,GEORGIA
10979,678126,ILLINOIS
10980,687121,LOUISIANA
10981,687187,LOUISIANA
10982,691489,LOUISIANA
10983,691702,LOUISIANA
10984,697476,IOWA
10985,697545,MINNESOTA
10986,697546,MINNESOTA
10987,700363,MINNESOTA
10988,700366,WISCONSIN
10989,702174,IOWA
10990,687878,IOWA
10991,687879,IOWA
10992,687880,IOWA
10993,687881,IOWA
10994,675981,MISSOURI
10995,675982,MISSOURI
10996,675983,MISSOURI
10997,675984,MISSOURI
10998,675985,MISSOURI
10999,675986,MISSOURI
11000,676736,IOWA
11001,676737,IOWA
11011,680450,KENTUCKY
11012,680425,KENTUCKY
11013,680783,KENTUCKY
11014,683960,MISSOURI
11016,684900,OKLAHOMA
11017,684935,PENNSYLVANIA
11018,684936,PENNSYLVANIA
11025,713726,WYOMING
11026,713745,WYOMING
11027,721554,NEBRASKA
11028,721555,NEBRASKA
11029,721556,NEBRASKA
11030,721557,NEBRASKA
11038,723803,TENNESSEE
11039,691186,VIRGINIA
11040,723804,TENNESSEE
11041,723805,TENNESSEE
11043,675068,IOWA
11044,675070,IOWA
11045,675074,IOWA
11055,696195,ARKANSAS
11056,696196,ARKANSAS
11057,696197,ARKANSAS
11058,708601,OHIO
11059,708602,OHIO
11060,708605,LAKE ERIE
11061,708608,OHIO
11062,696198,ARKANSAS
11063,699910,IOWA
11064,699920,IOWA
11065,699921,IOWA
11066,701411,NORTH CAROLINA
11067,701412,NORTH CAROLINA
11068,701415,NORTH CAROLINA
11069,701417,NORTH CAROLINA
11070,701418,NORTH CAROLINA
11071,701419,NORTH CAROLINA
11072,701420,NORTH CAROLINA
11083,680954,OKLAHOMA
11084,680952,OKLAHOMA
11085,680968,OKLAHOMA
11086,679686,MINNESOTA
11087,679688,MINNESOTA
11088,679697,MINNESOTA
11089,682445,MINNESOTA
11090,682451,MINNESOTA
11110,686782,ILLINOIS
11111,686786,ILLINOIS
11112,686784,ILLINOIS
11113,686766,ILLINOIS
11114,686359,WASHINGTON
11115,697898,PENNSYLVANIA
11116,697891,PENNSYLVANIA
11117,697892,PENNSYLVANIA
11118,697894,PENNSYLVANIA
11119,700711,OHIO
11120,700739,OHIO
11121,703465,OKLAHOMA
11122,702030,OKLAHOMA
11123,702036,OKLAHOMA
11124,703462,OKLAHOMA
11125,703467,OKLAHOMA
11132,698605,ATLANTIC NORTH
11133,698646,PENNSYLVANIA
11134,688165,KANSAS
11135,688175,KANSAS
11136,688186,KANSAS
11137,688738,KANSAS
11139,703976,PUERTO RICO
11154,690159,TEXAS
11155,690160,TEXAS
11156,690184,TEXAS
11159,681069,TEXAS
11172,678331,TEXAS
11173,678332,TEXAS
11174,678339,TEXAS
11179,687148,INDIANA
11180,687150,INDIANA
11181,687151,INDIANA
11185,687575,VERMONT
11186,687578,NEW YORK
11187,690784,VERMONT
11188,690786,VERMONT
11189,690787,VERMONT
11190,690788,VERMONT
11191,680902,OKLAHOMA
11192,680914,ARKANSAS
11193,680948,OKLAHOMA
11204,682192,WASHINGTON
11205,692876,FLORIDA
11206,692877,FLORIDA
11207,692878,FLORIDA
11208,692879,FLORIDA
11209,693936,GEORGIA
11210,693937,GEORGIA
11213,693722,GEORGIA
11214,693723,GEORGIA
11215,693938,GEORGIA
11216,693939,FLORIDA
11237,689681,WASHINGTON
11239,678132,ILLINOIS
11247,687992,TEXAS
11248,687994,TEXAS
11249,687996,TEXAS
11250,687997,TEXAS
11251,687998,TEXAS
11252,687999,TEXAS
11253,688002,LOUISIANA
11254,691490,LOUISIANA
11255,691703,LOUISIANA
11257,695264,IOWA
11258,695268,IOWA
11259,695270,IOWA
11260,695271,IOWA
11261,675988,MISSOURI
11262,675989,MISSOURI
11263,675990,MISSOURI
11264,675991,MISSOURI
11265,675940,MISSOURI
11266,675946,MISSOURI
11267,675949,MISSOURI
11268,676803,IOWA
11269,676811,IOWA
11279,680418,KENTUCKY
11280,680435,KENTUCKY
11281,684952,PENNSYLVANIA
11282,684959,PENNSYLVANIA
11283,684979,PENNSYLVANIA
11284,684980,PENNSYLVANIA
11285,684954,PENNSYLVANIA
11294,715884,PUERTO RICO
11295,715891,PUERTO RICO
11297,699798,ARKANSAS
11298,699801,ARKANSAS
11299,699803,ARKANSAS
11300,699806,ARKANSAS
11301,699816,ARKANSAS
11302,717709,ILLINOIS
11303,717710,MISSOURI
11304,717711,MISSOURI
11305,699821,ARKANSAS
11306,700299,ARKANSAS
11307,700301,ARKANSAS
11308,700302,ARKANSAS
11311,721342,ILLINOIS
11316,675071,IOWA
11317,675932,MISSOURI
11318,675078,IOWA
11319,681313,MISSOURI
11325,696199,ARKANSAS
11326,696200,ARKANSAS
11327,696521,LAKE SUPERIOR
11328,696522,LAKE SUPERIOR
11329,696523,LAKE SUPERIOR
11330,696524,LAKE SUPERIOR
11331,696201,ARKANSAS
11333,696263,PENNSYLVANIA
11336,699922,IOWA
11337,699923,IOWA
11338,699924,IOWA
11339,699937,IOWA
11340,686734,TEXAS
11341,686736,TEXAS
11342,701421,NORTH CAROLINA
11343,701422,NORTH CAROLINA
11344,701424,NORTH CAROLINA
11345,701425,NORTH CAROLINA
11346,701426,NORTH CAROLINA
11347,701430,NORTH CAROLINA
11348,701431,NORTH CAROLINA
11355,680962,OKLAHOMA
11356,680964,OKLAHOMA
11357,680967,OKLAHOMA
11358,680988,OKLAHOMA
11359,682457,MINNESOTA
11360,682467,MINNESOTA
11361,682468,MINNESOTA
11362,682470,MINNESOTA
11363,683114,MINNESOTA
11370,725082,MISSOURI
11371,688179,ILLINOIS
11372,688180,ILLINOIS
11373,688181,ILLINOIS
11374,688184,ILLINOIS
11375,688185,ILLINOIS
11376,694747,OKLAHOMA
11377,694748,OKLAHOMA
11380,694749,OKLAHOMA
11381,694750,OKLAHOMA
11387,688690,TEXAS
11388,688691,TEXAS
11389,688692,TEXAS
11390,686765,ILLINOIS
11391,686796,ILLINOIS
11392,686808,ILLINOIS
11393,686380,WASHINGTON
11394,700939,OHIO
11395,700777,OHIO
11396,700778,OHIO
11397,700779,OHIO
11398,700781,OHIO
11399,700785,PENNSYLVANIA
11400,700942,OHIO
11401,700943,OHIO
11402,700944,OHIO
11403,700948,OHIO
11404,703479,OKLAHOMA
11405,703477,ARKANSAS
11406,703478,OKLAHOMA
11407,703480,OKLAHOMA
11408,703979,OKLAHOMA
11429,684003,TEXAS
11430,683993,TEXAS
11431,683994,TEXAS
11432,683997,TEXAS
11433,684338,TEXAS
11434,684004,TEXAS
11435,684005,TEXAS
11449,697061,ILLINOIS
11450,703239,ILLINOIS
11453,687211,INDIANA
11458,687217,INDIANA
11462,687365,TEXAS
11463,680959,OKLAHOMA
11464,681007,OKLAHOMA
11465,681324,MISSOURI
11469,716593,ILLINOIS
11470,716602,ILLINOIS
11483,682317,CALIFORNIA
11492,678122,ILLINOIS
11498,693808,ATLANTIC SOUTH
11499,693809,ATLANTIC SOUTH
11500,693810,ATLANTIC SOUTH
11501,693811,ATLANTIC SOUTH
11502,693813,ATLANTIC SOUTH
11503,696379,TEXAS
11504,685317,OKLAHOMA
11505,686882,TEXAS
11506,686883,TEXAS
11507,688004,LOUISIANA
11508,688006,LOUISIANA
11509,691491,LOUISIANA
11510,691704,LOUISIANA
11511,702175,IOWA
11512,699289,ALABAMA
11513,699291,ALABAMA
11514,702714,ALABAMA
11515,683922,MISSOURI
11516,683923,MISSOURI
11517,683924,MISSOURI
11518,683939,MISSOURI
11519,684369,MISSOURI
11520,675987,MISSOURI
11522,679119,MISSOURI
11523,681288,MISSOURI
11524,681289,MISSOURI
11525,681290,MISSOURI
11526,681292,MISSOURI
11527,676812,IOWA
11528,677882,IOWA
11538,684576,KENTUCKY
11539,680784,KENTUCKY
11540,680481,KENTUCKY
11541,684572,KENTUCKY
11542,684951,PENNSYLVANIA
11543,683951,KENTUCKY
11544,684985,WEST VIRGINIA
11551,696202,ARKANSAS
11552,696203,ARKANSAS
11553,696466,ARKANSAS
11558,693247,SOUTH CAROLINA
11559,693248,SOUTH CAROLINA
11560,693249,SOUTH CAROLINA
11561,693250,SOUTH CAROLINA
11562,693251,SOUTH CAROLINA
11571,676809,IOWA
11577,676810,IOWA
11583,714888,MISSOURI
11584,714889,MISSOURI
11585,714890,MISSOURI
11586,714891,MISSOURI
11587,699720,IOWA
11590,695771,TENNESSEE
11591,695777,ARKANSAS
11592,695778,ARKANSAS
11593,690883,SOUTH CAROLINA
11594,686750,GULF OF MEXICO
11595,686751,GULF OF MEXICO
11596,687662,TEXAS
11597,687699,GULF OF MEXICO
11598,687700,GULF OF MEXICO
11599,689173,TEXAS
11602,701432,NORTH CAROLINA
11603,701433,NORTH CAROLINA
11604,701434,NORTH CAROLINA
11605,701435,NORTH CAROLINA
11606,701438,NORTH CAROLINA
11607,701440,NORTH CAROLINA
11608,701442,NORTH CAROLINA
11609,694752,OKLAHOMA
11610,687004,INDIANA
11611,687018,MICHIGAN
11612,694753,OKLAHOMA
11613,687019,MICHIGAN
11614,687028,ILLINOIS
11615,687029,ILLINOIS
11616,680972,OKLAHOMA
11617,680973,OKLAHOMA
11618,680978,OKLAHOMA
11619,683115,MINNESOTA
11620,687233,MINNESOTA
11621,687885,MINNESOTA
11622,682461,MINNESOTA
11626,674644,IOWA
11628,688188,ILLINOIS
11629,688191,ILLINOIS
11630,688192,ILLINOIS
11631,688194,ILLINOIS
11632,688197,ILLINOIS
11633,688199,ILLINOIS
11641,688693,TEXAS
11642,688694,TEXAS
11643,688695,TEXAS
11644,686803,ILLINOIS
11645,686767,ILLINOIS
11646,686809,ILLINOIS
11647,686400,WASHINGTON
11648,703563,IDAHO
11649,702666,OHIO
11650,702668,OHIO
11651,702670,OHIO
11652,703557,IDAHO
11653,703561,IDAHO
11654,703566,IDAHO
11659,703536,ARKANSAS
11660,703534,OKLAHOMA
11675,696182,VIRGINIA
11699,703252,ILLINOIS
11700,703253,ILLINOIS
11707,687366,TEXAS
11708,687367,TEXAS
11709,684693,INDIANA
11710,684981,PENNSYLVANIA
11711,685973,TEXAS
11720,692880,FLORIDA
11721,692881,FLORIDA
11722,692882,FLORIDA
11723,692883,ATLANTIC SOUTH
11726,682312,CALIFORNIA
11727,680334,UTAH
11728,680336,UTAH
11729,682214,WASHINGTON
11730,682215,WASHINGTON
11731,682523,WASHINGTON
11732,682534,IDAHO
